critical_ratio,resonance_ratio,second_moment,thermal_speed_sq,slope_ratio
0.49999999999999994,0.21875,0.43561854549072565,0.2904123636604838,0.5797324126718557
0.49999999999999994,0.27499999999999997,0.43561854549072565,0.2904123636604838,0.6923404943204892
0.49999999999999994,0.33125,0.43561854549072565,0.2904123636604838,0.7657990873034913
0.49999999999999994,0.38749999999999996,0.43561854549072565,0.2904123636604838,0.7987848791038427
0.49999999999999994,0.4437499999999999,0.43561854549072565,0.2904123636604838,0.7994157381627355
0.49999999999999994,0.49999999999999994,0.43561854549072565,0.2904123636604838,0.7804425478083781
0.49999999999999994,0.55625,0.43561854549072565,0.2904123636604838,0.7542790577521303
0.49999999999999994,0.6125,0.43561854549072565,0.2904123636604838,0.7304570739039671
0.49999999999999994,0.66875,0.43561854549072565,0.2904123636604838,0.7154085744472933
0.49999999999999994,0.725,0.43561854549072565,0.2904123636604838,0.7134025909844364
0.49999999999999994,0.78125,0.43561854549072565,0.2904123636604838,0.7277251675314049
0.49999999999999994,0.8374999999999999,0.43561854549072565,0.2904123636604838,0.7617376650520807
0.49999999999999994,0.8937499999999999,0.43561854549072565,0.2904123636604838,0.8198035425309779
0.49999999999999994,0.95,0.43561854549072565,0.2904123636604838,0.9082283201855493
0.55625,0.05,0.45539588534755043,0.303597256898367,0.08970652734522092
0.55625,0.10625,0.45539588534755043,0.303597256898367,0.19380010504390777
0.55625,0.16249999999999998,0.45539588534755043,0.303597256898367,0.3007087257087183
0.55625,0.21875,0.45539588534755043,0.303597256898367,0.4055327386784755
0.55625,0.27499999999999997,0.45539588534755043,0.303597256898367,0.5004261180013457
0.55625,0.33125,0.45539588534755043,0.303597256898367,0.5775752569806593
0.55625,0.38749999999999996,0.45539588534755043,0.303597256898367,0.6324425370945563
0.55625,0.4437499999999999,0.45539588534755043,0.303597256898367,0.665430961065589
0.55625,0.49999999999999994,0.45539588534755043,0.303597256898367,0.6812135391738635
0.55625,0.55625,0.45539588534755043,0.303597256898367,0.6866474856730196
0.55625,0.6125,0.45539588534755043,0.303597256898367,0.6887620578365058
0.55625,0.66875,0.45539588534755043,0.303597256898367,0.6936617803577421
0.55625,0.725,0.45539588534755043,0.303597256898367,0.7063542116869578
0.55625,0.78125,0.45539588534755043,0.303597256898367,0.7311439880558026
0.55625,0.8374999999999999,0.45539588534755043,0.303597256898367,0.7722737580984517
0.55625,0.8937499999999999,0.45539588534755043,0.303597256898367,0.8346656216733095
0.55625,0.95,0.45539588534755043,0.303597256898367,0.9247682016488601
0.6125,0.05,0.47293081370778306,0.31528720913852204,0.0632625479183531
0.6125,0.10625,0.47293081370778306,0.31528720913852204,0.13695008991938934
0.6125,0.16249999999999998,0.47293081370778306,0.31528720913852204,0.21397430970010153
