critical_ratio,resonance_ratio,pitch_lambda,orbit_shift,branch,amplitude_ratio_fow_over_zow,eta_sd_zow,eta_maxwell_zow,eta_sd_fow,eta_maxwell_fow,distribution_gap_zow,distribution_gap_fow,orbit_gap_sd,orbit_gap_maxwell,orbit_shift_exceeds_distribution_gap,signed_interaction
0.508,0.53,0.36,0.8,1,1.4038240819545071,0.7976308130177687,0.960725928251506,0.5326308130177687,0.695725928251506,0.16309511523373732,0.16309511523373732,0.265,0.265,True,0.0
0.508,0.53,0.36,0.9,-1,0.6827681058335572,0.7976308130177687,0.960725928251506,1.0957558130177687,1.2588509282515061,0.16309511523373732,0.16309511523373743,0.298125,0.2981250000000001,True,-1.1102230246251565e-16
0.508,0.53,0.36,0.9,1,1.4646261175002462,0.7976308130177687,0.960725928251506,0.4995058130177687,0.662600928251506,0.16309511523373732,0.16309511523373726,0.29812500000000003,0.2981250000000001,True,5.551115123125783e-17
0.508,0.53,0.36,1.0,-1,0.6544238819088586,0.7976308130177687,0.960725928251506,1.1288808130177688,1.291975928251506,0.16309511523373732,0.1630951152337372,0.33125000000000004,0.33124999999999993,True,1.1102230246251565e-16
0.508,0.53,0.36,1.0,1,1.5280615937840571,0.7976308130177687,0.960725928251506,0.46638081301776874,0.6294759282515061,0.16309511523373732,0.16309511523373738,0.33125,0.33124999999999993,True,-5.551115123125783e-17
0.508,0.53,0.45,0.0,-1,1.0,0.7976308130177687,0.960725928251506,0.7976308130177687,0.960725928251506,0.16309511523373732,0.16309511523373732,0.0,0.0,False,0.0
0.508,0.53,0.45,0.0,1,1.0,0.7976308130177687,0.960725928251506,0.7976308130177687,0.960725928251506,0.16309511523373732,0.16309511523373732,0.0,0.0,False,0.0
0.508,0.53,0.45,0.1,-1,0.9614566007652706,0.7976308130177687,0.960725928251506,0.8333634057283206,0.9964585209620579,0.16309511523373732,0.16309511523373732,0.03573259271055185,0.03573259271055185,False,0.0
0.508,0.53,0.45,0.1,1,1.0400885481508482,0.7976308130177687,0.960725928251506,0.7618982203072169,0.9249933355409542,0.16309511523373732,0.16309511523373732,0.03573259271055185,0.03573259271055185,False,0.0
0.508,0.53,0.45,0.2,-1,0.924398795155109,0.7976308130177687,0.960725928251506,0.8690959984388724,1.0321911136726096,0.16309511523373732,0.1630951152337372,0.0714651854211037,0.07146518542110358,False,1.1102230246251565e-16
0.508,0.53,0.45,0.2,1,1.0817841879945391,0.7976308130177687,0.960725928251506,0.726165627596665,0.8892607428304024,0.16309511523373732,0.16309511523373732,0.0714651854211037,0.0714651854211037,False,0.0
0.508,0.53,0.45,0.3,-1,0.8887693233413428,0.7976308130177687,0.960725928251506,0.9048285911494243,1.0679237063831615,0.16309511523373732,0.1630951152337372,0.10719777813165554,0.10719777813165543,False,1.1102230246251565e-16
0.508,0.53,0.45,0.3,1,1.1251513455037845,0.7976308130177687,0.960725928251506,0.6904330348861132,0.8535281501198505,0.16309511523373732,0.16309511523373732,0.10719777813165554,0.10719777813165554,False,0.0
0.508,0.53,0.45,0.4,-1,0.8545131324842172,0.7976308130177687,0.960725928251506,0.9405611838599761,1.1036562990937133,0.16309511523373732,0.1630951152337372,0.1429303708422074,0.14293037084220728,False,1.1102230246251565e-16
0.508,0.53,0.45,0.4,1,1.1702570293950045,0.7976308130177687,0.960725928251506,0.6547004421755613,0.8177955574092988,0.16309511523373732,0.16309511523373743,0.1429303708422074,0.14293037084220728,False,-1.1102230246251565e-16
0.508,0.53,0.45,0.5,-1,0.8215772916675589,0.7976308130177687,0.960725928251506,0.976293776570528,1.1393888918042652,0.16309511523373732,0.1630951152337372,0.17866296355275924,0.17866296355275912,True,1.1102230246251565e-16
0.508,0.53,0.45,0.5,1,1.2171709346667747,0.7976308130177687,0.960725928251506,0.6189678494650095,0.7820629646987469,0.16309511523373732,0.16309511523373743,0.17866296355275924,0.17866296355275912,True,-1.1102230246251565e-16
0.508,0.53,0.45,0.6,-1,0.7899109101126285,0.7976308130177687,0.960725928251506,1.0120263692810798,1.175121484514817,0.16309511523373732,0.1630951152337372,0.21439555626331108,0.21439555626331097,True,1.1102230246251565e-16
0.508,0.53,0.45,0.6,1,1.2659655502889766,0.7976308130177687,0.960725928251506,0.5832352567544578,0.7463303719881951,0.16309511523373732,0.16309511523373732,0.21439555626331097,0.21439555626331097,True,0.0
0.508,0.53,0.45,0.7,-1,0.759465058544289,0.7976308130177687,0.960725928251506,1.0477589619916317,1.2108540772253689,0.16309511523373732,0.1630951152337372,0.25012814897386293,0.2501281489738628,True,1.1102230246251565e-16
0.508,0.53,0.45,0.7,1,1.3167162712090512,0.7976308130177687,0.960725928251506,0.5475026640439059,0.7105977792776432,0.16309511523373732,0.16309511523373732,0.2501281489738628,0.2501281489738628,True,0.0
0.508,0.53,0.45,0.8,-1,0.7301926935879893,0.7976308130177687,0.960725928251506,1.0834915547021833,1.2465866699359207,0.16309511523373732,0.16309511523373743,0.28586074168441455,0.28586074168441467,True,-1.1102230246251565e-16
0.508,0.53,0.45,0.8,1,1.3695015148484206,0.7976308130177687,0.960725928251506,0.5117700713333541,0.6748651865670914,0.16309511523373732,0.16309511523373732,0.28586074168441467,0.28586074168441467,True,0.0
0.508,0.53,0.45,0.9,-1,0.7020485850807451,0.7976308130177687,0.960725928251506,1.1192241474127353,1.2823192626464726,0.16309511523373732,0.1630951152337372,0.3215933343949666,0.3215933343949665,True,1.1102230246251565e-16
0.508,0.53,0.45,0.9,1,1.4244028422690809,0.7976308130177687,0.960725928251506,0.4760374786228022,0.6391325938565395,0.16309511523373732,0.16309511523373732,0.3215933343949665,0.3215933343949665,True,0.0
0.508,0.53,0.45,1.0,-1,0.6749892461838011,0.7976308130177687,0.960725928251506,1.154956740123287,1.3180518553570244,0.16309511523373732,0.16309511523373743,0.35732592710551825,0.35732592710551836,True,-1.1102230246251565e-16
0.508,0.53,0.45,1.0,1,1.48150508419759,0.7976308130177687,0.960725928251506,0.44030488591225037,0.6034000011459877,0.16309511523373732,0.16309511523373732,0.35732592710551836,0.35732592710551836,True,0.0
0.508,0.53,0.54,0.0,-1,1.0,0.7976308130177687,0.960725928251506,0.7976308130177687,0.960725928251506,0.16309511523373732,0.16309511523373732,0.0,0.0,False,0.0
0.508,0.53,0.54,0.0,1,1.0,0.7976308130177687,0.960725928251506,0.7976308130177687,0.960725928251506,0.16309511523373732,0.16309511523373732,0.0,0.0,False,0.0
0.508,0.53,0.54,0.1,-1,0.9646920488741365,0.7976308130177687,0.960725928251506,0.8367029313988165,0.9997980466325538,0.16309511523373732,0.16309511523373732,0.03907211838104774,0.03907211838104774,False,0.0
0.508,0.53,0.54,0.1,1,1.036600230267338,0.7976308130177687,0.960725928251506,0.758558694636721,0.9216538098704583,0.16309511523373732,0.16309511523373732,0.03907211838104774,0.03907211838104774,False,0.0
0.508,0.53,0.54,0.2,-1,0.9306307491609793,0.7976308130177687,0.960725928251506,0.8757750497798642,1.0388701650136016,0.16309511523373732,0.16309511523373743,0.07814423676209548,0.07814423676209559,False,-1.1102230246251565e-16
0.508,0.53,0.54,0.2,1,1.0745400373902982,0.7976308130177687,0.960725928251506,0.7194865762556732,0.8825816914894106,0.16309511523373732,0.16309511523373732,0.07814423676209548,0.07814423676209548,False,0.0
0.508,0.53,0.54,0.3,-1,0.8977720841533777,0.7976308130177687,0.960725928251506,0.9148471681609119,1.0779422833946493,0.16309511523373732,0.16309511523373732,0.11721635514314321,0.11721635514314321,False,0.0
0.508,0.53,0.54,0.3,1,1.1138684501902572,0.7976308130177687,0.960725928251506,0.6804144578746255,0.8435095731083628,0.16309511523373732,0.16309511523373732,0.11721635514314321,0.11721635514314321,False,0.0
0.508,0.53,0.54,0.4,-1,0.8660735912839256,0.7976308130177687,0.960725928251506,0.9539192865419597,1.117014401775697,0.16309511523373732,0.16309511523373743,0.15628847352419095,0.15628847352419106,False,-1.1102230246251565e-16
0.508,0.53,0.54,0.4,1,1.1546362919547435,0.7976308130177687,0.960725928251506,0.6413423394935778,0.8044374547273151,0.16309511523373732,0.16309511523373732,0.15628847352419095,0.15628847352419095,False,0.0
0.508,0.53,0.54,0.5,-1,0.8354943072514717,0.7976308130177687,0.960725928251506,0.9929914049230075,1.1560865201567447,0.16309511523373732,0.1630951152337372,0.1953605919052388,0.1953605919052387,True,1.1102230246251565e-16
0.508,0.53,0.54,0.5,1,1.1968962461153125,0.7976308130177687,0.960725928251506,0.6022702211125299,0.7653653363462674,0.16309511523373732,0.16309511523373743,0.1953605919052388,0.1953605919052387,True,-1.1102230246251565e-16
0.508,0.53,0.54,0.6,-1,0.8059947150850996,0.7976308130177687,0.960725928251506,1.0320635233040552,1.1951586385377926,0.16309511523373732,0.16309511523373743,0.23443271028628643,0.23443271028628654,True,-1.1102230246251565e-16
0.508,0.53,0.54,0.6,1,1.2407029243292456,0.7976308130177687,0.960725928251506,0.5631981027314823,0.7262932179652195,0.16309511523373732,0.1630951152337372,0.23443271028628643,0.23443271028628654,True,1.1102230246251565e-16
0.508,0.53,0.54,0.7,-1,0.7775366930771705,0.7976308130177687,0.960725928251506,1.071135641685103,1.2342307569188402,0.16309511523373732,0.1630951152337372,0.2735048286673343,0.27350482866733417,True,1.1102230246251565e-16
0.508,0.53,0.54,0.7,1,1.2861129370530555,0.7976308130177687,0.960725928251506,0.5241259843504344,0.6872210995841719,0.16309511523373732,0.16309511523373743,0.2735048286673343,0.27350482866733417,True,-1.1102230246251565e-16
0.508,0.53,0.54,0.8,-1,0.7500834655194363,0.7976308130177687,0.960725928251506,1.1102077600661506,1.273302875299888,0.16309511523373732,0.16309511523373743,0.3125769470483819,0.312576947048382,True,-1.1102230246251565e-16
0.508,0.53,0.54,0.8,1,1.3331849666989999,0.7976308130177687,0.960725928251506,0.48505386596938677,0.648148981203124,0.16309511523373732,0.16309511523373726,0.31257694704838196,0.312576947048382,True,5.551115123125783e-17
0.508,0.53,0.54,0.9,-1,0.7235995551785577,0.7976308130177687,0.960725928251506,1.1492798784471985,1.312374993680936,0.16309511523373732,0.16309511523373743,0.35164906542942975,0.35164906542942986,True,-1.1102230246251565e-16
0.508,0.53,0.54,0.9,1,1.3819798434691366,0.7976308130177687,0.960725928251506,0.445981747588339,0.6090768628220763,0.16309511523373732,0.16309511523373732,0.35164906542942975,0.35164906542942975,True,0.0
0.508,0.53,0.54,1.0,-1,0.6980507374496165,0.7976308130177687,0.960725928251506,1.188351996828246,1.3514471120619835,0.16309511523373732,0.16309511523373743,0.3907211838104774,0.3907211838104775,True,-1.1102230246251565e-16
0.508,0.53,0.54,1.0,1,1.4325606239649267,0.7976308130177687,0.960725928251506,0.40690962920729123,0.5700047444410286,0.16309511523373732,0.16309511523373732,0.3907211838104775,0.3907211838104775,True,0.0
0.508,0.53,0.63,0.0,-1,1.0,0.7976308130177687,0.960725928251506,0.7976308130177687,0.960725928251506,0.16309511523373732,0.16309511523373732,0.0,0.0,False,0.0
0.508,0.53,0.63,0.0,1,1.0,0.7976308130177687,0.960725928251506,0.7976308130177687,0.960725928251506,0.16309511523373732,0.16309511523373732,0.0,0.0,False,0.0
0.508,0.53,0.63,0.1,-1,0.9682754838781907,0.7976308130177687,0.960725928251506,0.8411965446536884,1.0042916598874256,0.16309511523373732,0.1630951152337372,0.0435657316359197,0.04356573163591959,False,1.1102230246251565e-16
0.508,0.53,0.63,0.1,1,1.0327639361421654,0.7976308130177687,0.960725928251506,0.754065081381849,0.9171601966155863,0.16309511523373732,0.16309511523373732,0.0435657316359197,0.0435657316359197,False,0.0
0.508,0.53,0.63,0.2,-1,0.9375574126795444,0.7976308130177687,0.960725928251506,0.8847622762896081,1.0478573915233453,0.16309511523373732,0.1630951152337372,0.0871314632718394,0.0871314632718393,False,1.1102230246251565e-16
0.508,0.53,0.63,0.2,1,1.0666013477958585,0.7976308130177687,0.960725928251506,0.7104993497459293,0.8735944649796666,0.16309511523373732,0.16309511523373732,0.0871314632718394,0.0871314632718394,False,0.0
0.508,0.53,0.63,0.3,-1,0.9078138574258704,0.7976308130177687,0.960725928251506,0.9283280079255277,1.091423123159265,0.16309511523373732,0.16309511523373732,0.130697194907759,0.130697194907759,False,0.0
0.508,0.53,0.63,0.3,1,1.1015474062441895,0.7976308130177687,0.960725928251506,0.6669336181100097,0.830028733343747,0.16309511523373732,0.16309511523373732,0.130697194907759,0.130697194907759,False,0.0
0.508,0.53,0.63,0.4,-1,0.8790139020703615,0.7976308130177687,0.960725928251506,0.9718937395614474,1.1349888547951847,0.16309511523373732,0.16309511523373732,0.1742629265436787,0.1742629265436787,True,0.0
0.508,0.53,0.63,0.4,1,1.137638435119942,0.7976308130177687,0.960725928251506,0.62336788647409,0.7864630017078273,0.16309511523373732,0.16309511523373732,0.1742629265436787,0.1742629265436787,True,0.0
0.508,0.53,0.63,0.5,-1,0.8511276113628358,0.7976308130177687,0.960725928251506,1.0154594711973672,1.1785545864311044,0.16309511523373732,0.1630951152337372,0.2178286581795985,0.2178286581795984,True,1.1102230246251565e-16
0.508,0.53,0.63,0.5,1,1.1749119481610848,0.7976308130177687,0.960725928251506,0.5798021548381703,0.7428972700719076,0.16309511523373732,0.16309511523373732,0.2178286581795984,0.2178286581795984,True,0.0
0.508,0.53,0.63,0.6,-1,0.8241259997344386,0.7976308130177687,0.960725928251506,1.0590252028332867,1.2221203180670241,0.16309511523373732,0.16309511523373743,0.261394389815518,0.2613943898155181,True,-1.1102230246251565e-16
0.508,0.53,0.63,0.6,1,1.2134066882033014,0.7976308130177687,0.960725928251506,0.5362364232022507,0.6993315384359879,0.16309511523373732,0.1630951152337372,0.261394389815518,0.2613943898155181,True,1.1102230246251565e-16
0.508,0.53,0.63,0.7,-1,0.7979810011694611,0.7976308130177687,0.960725928251506,1.1025909344692064,1.2656860497029438,0.16309511523373732,0.16309511523373743,0.3049601214514377,0.3049601214514378,True,-1.1102230246251565e-16
0.508,0.53,0.63,0.7,1,1.2531626674500709,0.7976308130177687,0.960725928251506,0.492670691566331,0.6557658068000682,0.16309511523373732,0.16309511523373726,0.30496012145143775,0.3049601214514378,True,5.551115123125783e-17
0.508,0.53,0.63,0.8,-1,0.772665440032963,0.7976308130177687,0.960725928251506,1.1461566661051261,1.3092517813388636,0.16309511523373732,0.16309511523373743,0.3485258530873574,0.3485258530873575,True,-1.1102230246251565e-16
0.508,0.53,0.63,0.8,1,1.2942212090621505,0.7976308130177687,0.960725928251506,0.4491049599304113,0.6122000751641485,0.16309511523373732,0.16309511523373726,0.34852585308735745,0.3485258530873575,True,5.551115123125783e-17
0.508,0.53,0.63,0.9,-1,0.7481530028238724,0.7976308130177687,0.960725928251506,1.1897223977410458,1.352817512974783,0.16309511523373732,0.1630951152337372,0.3920915847232771,0.392091584723277,True,1.1102230246251565e-16
0.508,0.53,0.63,0.9,1,1.336624990109699,0.7976308130177687,0.960725928251506,0.4055392282944916,0.568634343528229,0.16309511523373732,0.16309511523373732,0.3920915847232771,0.3920915847232771,True,0.0
0.508,0.53,0.63,1.0,-1,0.7244182108242064,0.7976308130177687,0.960725928251506,1.2332881293769655,1.396383244610703,0.16309511523373732,0.16309511523373743,0.4356573163591968,0.4356573163591969,True,-1.1102230246251565e-16
0.508,0.53,0.63,1.0,1,1.3804180859316755,0.7976308130177687,0.960725928251506,0.3619734966585719,0.5250686118923092,0.16309511523373732,0.16309511523373732,0.4356573163591968,0.4356573163591968,True,0.0
0.508,0.53,0.72,0.0,-1,1.0,0.7976308130177687,0.960725928251506,0.7976308130177687,0.960725928251506,0.16309511523373732,0.16309511523373732,0.0,0.0,False,0.0
0.508,0.53,0.72,0.0,1,1.0,0.7976308130177687,0.960725928251506,0.7976308130177687,0.960725928251506,0.16309511523373732,0.16309511523373732,0.0,0.0,False,0.0
0.508,0.53,0.72,0.1,-1,0.9723446454135506,0.7976308130177687,0.960725928251506,0.8477111056914913,1.0108062209252286,0.16309511523373732,0.16309511523373732,0.050080292673722604,0.050080292673722604,False,0.0
0.508,0.53,0.72,0.1,1,1.0284419261389435,0.7976308130177687,0.960725928251506,0.7475505203440461,0.9106456355777834,0.16309511523373732,0.16309511523373732,0.050080292673722604,0.050080292673722604,False,0.0
0.508,0.53,0.72,0.2,-1,0.9454541094644034,0.7976308130177687,0.960725928251506,0.8977913983652139,1.0608865135989514,0.16309511523373732,0.16309511523373743,0.10016058534744521,0.10016058534744532,False,-1.1102230246251565e-16
0.508,0.53,0.72,0.2,1,1.05769279544038,0.7976308130177687,0.960725928251506,0.6974702276703235,0.8605653429040608,0.16309511523373732,0.16309511523373732,0.10016058534744521,0.10016058534744521,False,0.0
0.508,0.53,0.72,0.3,-1,0.9193072408219496,0.7976308130177687,0.960725928251506,0.9478716910389365,1.1109668062726739,0.16309511523373732,0.16309511523373732,0.1502408780211678,0.1502408780211678,False,0.0
0.508,0.53,0.72,0.3,1,1.0877756158059881,0.7976308130177687,0.960725928251506,0.6473899349966009,0.8104850502303382,0.16309511523373732,0.16309511523373732,0.1502408780211678,0.1502408780211678,False,0.0
0.508,0.53,0.72,0.4,-1,0.8938834731031282,0.7976308130177687,0.960725928251506,0.9979519837126591,1.1610470989463966,0.16309511523373732,0.16309511523373743,0.20032117069489042,0.20032117069489053,True,-1.1102230246251565e-16
0.508,0.53,0.72,0.4,1,1.1187140495264858,0.7976308130177687,0.960725928251506,0.5973096423228783,0.7604047575566156,0.16309511523373732,0.16309511523373732,0.20032117069489042,0.20032117069489042,True,0.0
0.508,0.53,0.72,0.5,-1,0.8691628086954942,0.7976308130177687,0.960725928251506,1.0480322763863819,1.211127391620119,0.16309511523373732,0.1630951152337372,0.25040146336861313,0.250401463368613,True,1.1102230246251565e-16
0.508,0.53,0.72,0.5,1,1.1505324318937165,0.7976308130177687,0.960725928251506,0.5472293496491557,0.710324464882893,0.16309511523373732,0.16309511523373732,0.250401463368613,0.250401463368613,True,0.0
0.508,0.53,0.72,0.6,-1,0.845125803027666,0.7976308130177687,0.960725928251506,1.0981125690601043,1.2612076842938418,0.16309511523373732,0.16309511523373743,0.3004817560423356,0.30048175604233573,True,-1.1102230246251565e-16
0.508,0.53,0.72,0.6,1,1.1832557903420966,0.7976308130177687,0.960725928251506,0.4971490569754331,0.6602441722091704,0.16309511523373732,0.16309511523373732,0.3004817560423356,0.3004817560423356,True,0.0
0.508,0.53,0.72,0.7,-1,0.8217535492747782,0.7976308130177687,0.960725928251506,1.148192861733827,1.3112879769675643,0.16309511523373732,0.1630951152337372,0.35056204871605834,0.3505620487160582,True,1.1102230246251565e-16
0.508,0.53,0.72,0.7,1,1.2169098641344835,0.7976308130177687,0.960725928251506,0.44706876430171044,0.6101638795354478,0.16309511523373732,0.16309511523373738,0.3505620487160583,0.3505620487160582,True,-5.551115123125783e-17
0.508,0.53,0.72,0.8,-1,0.7990276634869108,0.7976308130177687,0.960725928251506,1.1982731544075496,1.361368269641287,0.16309511523373732,0.16309511523373743,0.40064234138978083,0.40064234138978094,True,-1.1102230246251565e-16
0.508,0.53,0.72,0.8,1,1.2515211246079483,0.7976308130177687,0.960725928251506,0.39698847162798784,0.5600835868617251,0.16309511523373732,0.16309511523373726,0.4006423413897809,0.40064234138978094,True,5.551115123125783e-17
0.508,0.53,0.72,0.9,-1,0.7769302701287981,0.7976308130177687,0.960725928251506,1.2483534470812723,1.4114485623150095,0.16309511523373732,0.1630951152337372,0.45072263406350355,0.45072263406350344,True,1.1102230246251565e-16
0.508,0.53,0.72,0.9,1,1.287116795995375,0.7976308130177687,0.960725928251506,0.34690817895426523,0.5100032941880026,0.16309511523373732,0.16309511523373738,0.4507226340635035,0.45072263406350344,True,-5.551115123125783e-17
0.508,0.53,0.72,1.0,-1,0.7554439880194403,0.7976308130177687,0.960725928251506,1.2984337397549948,1.4615288549887322,0.16309511523373732,0.16309511523373743,0.500802926737226,0.5008029267372262,True,-1.1102230246251565e-16
0.508,0.53,0.72,1.0,1,1.323724876839269,0.7976308130177687,0.960725928251506,0.2968278862805427,0.45992300151428,0.16309511523373732,0.16309511523373732,0.500802926737226,0.500802926737226,True,0.0
0.508,0.53,0.8099999999999999,0.0,-1,1.0,0.7976308130177687,0.960725928251506,0.7976308130177687,0.960725928251506,0.16309511523373732,0.16309511523373732,0.0,0.0,False,0.0
0.508,0.53,0.8099999999999999,0.0,1,1.0,0.7976308130177687,0.960725928251506,0.7976308130177687,0.960725928251506,0.16309511523373732,0.16309511523373732,0.0,0.0,False,0.0
0.508,0.53,0.8099999999999999,0.1,-1,0.9771626474371783,0.7976308130177687,0.960725928251506,0.8584259824934676,1.021521097727205,0.16309511523373732,0.16309511523373732,0.06079516947569885,0.06079516947569885,False,0.0
0.508,0.53,0.8099999999999999,0.1,1,1.023371086300441,0.7976308130177687,0.960725928251506,0.7368356435420699,0.8999307587758072,0.16309511523373732,0.16309511523373732,0.06079516947569885,0.06079516947569885,False,0.0
0.508,0.53,0.8099999999999999,0.2,-1,0.9548468395464351,0.7976308130177687,0.960725928251506,0.9192211519691664,1.0823162672029039,0.16309511523373732,0.16309511523373743,0.1215903389513977,0.12159033895139781,False,-1.1102230246251565e-16
0.508,0.53,0.8099999999999999,0.2,1,1.0472883802757447,0.7976308130177687,0.960725928251506,0.676040474066371,0.8391355893001083,0.16309511523373732,0.16309511523373732,0.1215903389513977,0.1215903389513977,False,0.0
0.508,0.53,0.8099999999999999,0.3,-1,0.9330406656282171,0.7976308130177687,0.960725928251506,0.9800163214448653,1.1431114366786026,0.16309511523373732,0.16309511523373732,0.18238550842709655,0.18238550842709655,True,0.0
0.508,0.53,0.8099999999999999,0.3,1,1.0717646473926183,0.7976308130177687,0.960725928251506,0.6152453045906722,0.7783404198244095,0.16309511523373732,0.16309511523373732,0.18238550842709655,0.18238550842709655,True,0.0
0.508,0.53,0.8099999999999999,0.4,-1,0.9117324869918156,0.7976308130177687,0.960725928251506,1.0408114909205641,1.2039066061543016,0.16309511523373732,0.16309511523373743,0.2431806779027954,0.24318067790279552,True,-1.1102230246251565e-16
0.508,0.53,0.8099999999999999,0.4,1,1.0968129514605929,0.7976308130177687,0.960725928251506,0.5544501351149733,0.7175452503487106,0.16309511523373732,0.16309511523373732,0.2431806779027954,0.2431806779027954,True,0.0
0.508,0.53,0.8099999999999999,0.5,-1,0.8909109307434053,0.7976308130177687,0.960725928251506,1.101606660396263,1.2647017756300003,0.16309511523373732,0.1630951152337372,0.30397584737849437,0.30397584737849426,True,1.1102230246251565e-16
0.508,0.53,0.8099999999999999,0.5,1,1.1224466616046198,0.7976308130177687,0.960725928251506,0.4936549656392744,0.6567500808730118,0.16309511523373732,0.16309511523373738,0.3039758473784943,0.30397584737849426,True,-5.551115123125783e-17
0.508,0.53,0.8099999999999999,0.6,-1,0.8705648837159464,0.7976308130177687,0.960725928251506,1.1624018298719618,1.3254969451056993,0.16309511523373732,0.16309511523373743,0.3647710168541931,0.3647710168541932,True,-1.1102230246251565e-16
0.508,0.53,0.8099999999999999,0.6,1,1.1486794594006235,0.7976308130177687,0.960725928251506,0.43285979616357556,0.5959549113973128,0.16309511523373732,0.16309511523373726,0.36477101685419316,0.3647710168541932,True,5.551115123125783e-17
0.508,0.53,0.8099999999999999,0.7,-1,0.8506834865377135,0.7976308130177687,0.960725928251506,1.2231969993476608,1.386292114581398,0.16309511523373732,0.1630951152337372,0.42556618632989207,0.42556618632989196,True,1.1102230246251565e-16
0.508,0.53,0.8099999999999999,0.7,1,1.1755253461778195,0.7976308130177687,0.960725928251506,0.3720646266878767,0.5351597419216141,0.16309511523373732,0.16309511523373738,0.425566186329892,0.42556618632989196,True,-5.551115123125783e-17
0.508,0.53,0.8099999999999999,0.8,-1,0.8312561278362813,0.7976308130177687,0.960725928251506,1.2839921688233595,1.447087284057097,0.16309511523373732,0.16309511523373743,0.4863613558055908,0.4863613558055909,True,-1.1102230246251565e-16
0.508,0.53,0.8099999999999999,0.8,1,1.202998650491697,0.7976308130177687,0.960725928251506,0.31126945721217786,0.4743645724459152,0.16309511523373732,0.16309511523373732,0.48636135580559087,0.48636135580559087,True,0.0
0.508,0.53,0.8099999999999999,0.9,-1,0.8122724385748782,0.7976308130177687,0.960725928251506,1.3447873382990585,1.5078824535327957,0.16309511523373732,0.1630951152337372,0.5471565252812898,0.5471565252812897,True,1.1102230246251565e-16
0.508,0.53,0.8099999999999999,0.9,1,1.2311140357716526,0.7976308130177687,0.960725928251506,0.25047428773647895,0.41356940297021627,0.16309511523373732,0.16309511523373732,0.5471565252812898,0.5471565252812898,True,0.0
0.508,0.53,0.8099999999999999,1.0,-1,0.7937222865180806,0.7976308130177687,0.960725928251506,1.4055825077747572,1.5686776230084947,0.16309511523373732,0.16309511523373743,0.6079516947569885,0.6079516947569886,True,-1.1102230246251565e-16
0.508,0.53,0.8099999999999999,1.0,1,1.259886508147356,0.7976308130177687,0.960725928251506,0.1896791182607801,0.3527742334945174,0.16309511523373732,0.16309511523373732,0.6079516947569886,0.6079516947569886,True,0.0
0.508,0.53,0.9,0.0,-1,1.0,0.7976308130177687,0.960725928251506,0.7976308130177687,0.960725928251506,0.16309511523373732,0.16309511523373732,0.0,0.0,False,0.0
0.508,0.53,0.9,0.0,1,1.0,0.7976308130177687,0.960725928251506,0.7976308130177687,0.960725928251506,0.16309511523373732,0.16309511523373732,0.0,0.0,False,0.0
0.508,0.53,0.9,0.1,-1,0.983379597027133,0.7976308130177687,0.960725928251506,0.8814311710122308,1.044526286245968,0.16309511523373732,0.16309511523373732,0.08380035799446206,0.08380035799446206,False,0.0
0.508,0.53,0.9,0.1,1,1.0169013095483295,0.7976308130177687,0.960725928251506,0.7138304550233067,0.876925570257044,0.16309511523373732,0.16309511523373732,0.08380035799446206,0.08380035799446206,False,0.0
0.508,0.53,0.9,0.2,-1,0.9670354318492463,0.7976308130177687,0.960725928251506,0.9652315290066928,1.1283266442404303,0.16309511523373732,0.16309511523373743,0.16760071598892412,0.16760071598892423,True,-1.1102230246251565e-16
0.508,0.53,0.9,0.2,1,1.0340882733611074,0.7976308130177687,0.960725928251506,0.6300300970288446,0.7931252122625819,0.16309511523373732,0.16309511523373732,0.16760071598892412,0.16760071598892412,True,0.0
0.508,0.53,0.9,0.3,-1,0.9509629132828714,0.7976308130177687,0.960725928251506,1.049031887001155,1.2121270022348922,0.16309511523373732,0.1630951152337372,0.2514010739833863,0.2514010739833862,True,1.1102230246251565e-16
0.508,0.53,0.9,0.3,1,1.051565719369481,0.7976308130177687,0.960725928251506,0.5462297390343825,0.7093248542681199,0.16309511523373732,0.16309511523373732,0.2514010739833862,0.2514010739833862,True,0.0
0.508,0.53,0.9,0.4,-1,0.9351575264518585,0.7976308130177687,0.960725928251506,1.132832244995617,1.2959273602293542,0.16309511523373732,0.1630951152337372,0.33520143197784824,0.33520143197784813,True,1.1102230246251565e-16
0.508,0.53,0.9,0.4,1,1.0693385571029563,0.7976308130177687,0.960725928251506,0.4624293810399205,0.6255244962736578,0.16309511523373732,0.16309511523373732,0.33520143197784824,0.33520143197784824,True,0.0
0.508,0.53,0.9,0.5,-1,0.9196148315191189,0.7976308130177687,0.960725928251506,1.216632602990079,1.3797277182238163,0.16309511523373732,0.16309511523373743,0.4190017899723102,0.4190017899723103,True,-1.1102230246251565e-16
0.508,0.53,0.9,0.5,1,1.0874117790685174,0.7976308130177687,0.960725928251506,0.3786290230454584,0.5417241382791957,0.16309511523373732,0.16309511523373732,0.4190017899723103,0.4190017899723103,True,0.0
0.508,0.53,0.9,0.6,-1,0.9043304624394459,0.7976308130177687,0.960725928251506,1.300432960984541,1.4635280762182785,0.16309511523373732,0.16309511523373743,0.5028021479667724,0.5028021479667725,True,-1.1102230246251565e-16
